query,winner_url,loser_url,preference_strength,usable_for_training,weight,winner_page_score,loser_page_score,winner_ranking_target,loser_ranking_target,target_margin,winner_rank,loser_rank,serp_rank_delta,label_source,labeler,reason,patterns,d50_focus_query
входные двери Москва,https://dverid.ru/,https://doorstreet.ru/,uncertain,False,0.0,77.1,74.3,69.6614,66.0727,3.5887,9,10,1,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
входные двери Москва,https://dverid.ru/,https://lemanapro.ru/catalogue/vhodnye-dveri/,strong,True,1.0,77.1,32.3,69.6614,45.4999,24.1615,9,1,-8,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
входные двери Москва,https://dverin.pro/,https://doorstreet.ru/,weak,True,0.5,79.3,74.3,73.1461,66.0727,7.0734,8,10,2,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
входные двери Москва,https://dverin.pro/,https://dverid.ru/,uncertain,False,0.0,79.3,77.1,73.1461,69.6614,3.4847,8,9,1,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
входные двери Москва,https://dverin.pro/,https://lemanapro.ru/catalogue/vhodnye-dveri/,strong,True,1.0,79.3,32.3,73.1461,45.4999,27.6462,8,1,-7,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
входные двери Москва,https://dverin.pro/,https://mosdvery.ru/categories/vkhodnye-dveri,uncertain,False,0.0,79.3,73.0,73.1461,70.4499,2.6962,8,7,-1,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
входные двери Москва,https://mosdvery.ru/categories/vkhodnye-dveri,https://doorstreet.ru/,weak,True,0.5,73.0,74.3,70.4499,66.0727,4.3772,7,10,3,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
входные двери Москва,https://mosdvery.ru/categories/vkhodnye-dveri,https://lemanapro.ru/catalogue/vhodnye-dveri/,strong,True,1.0,73.0,32.3,70.4499,45.4999,24.95,7,1,-6,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
входные двери Москва,https://www.moscow-steel.ru/,https://doorstreet.ru/,strong,True,1.0,80.7,74.3,77.1907,66.0727,11.118,6,10,4,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
входные двери Москва,https://www.moscow-steel.ru/,https://dverid.ru/,weak,True,0.5,80.7,77.1,77.1907,69.6614,7.5293,6,9,3,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
входные двери Москва,https://www.moscow-steel.ru/,https://dverin.pro/,weak,True,0.5,80.7,79.3,77.1907,73.1461,4.0446,6,8,2,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
входные двери Москва,https://www.moscow-steel.ru/,https://lemanapro.ru/catalogue/vhodnye-dveri/,strong,True,1.0,80.7,32.3,77.1907,45.4999,31.6908,6,1,-5,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
входные двери Москва,https://www.moscow-steel.ru/,https://mosdvery.ru/categories/vkhodnye-dveri,weak,True,0.5,80.7,73.0,77.1907,70.4499,6.7408,6,7,1,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
входные двери Нижний Новгород,https://dveridaromnn.ru/,https://nigny-novgorod.dverimagnat.ru/,strong,True,1.25,73.1,75.2,79.3795,72.5856,6.7939,1,6,5,query_preference_rubric_v5,d51_query_preference_rubric_v1,d50_top3_recovery,rank_prior_disagreement|shortcut_text_volume,True
входные двери Нижний Новгород,https://dveridaromnn.ru/,https://nizhniy-novgorod.mosdveri.ru/,strong,True,1.25,73.1,72.9,79.3795,64.3235,15.056,1,10,9,query_preference_rubric_v5,d51_query_preference_rubric_v1,d50_top3_recovery,rank_prior_disagreement|shortcut_text_volume,True
входные двери Нижний Новгород,https://dveridaromnn.ru/,https://nn.fabrichnie-dveri.ru/,strong,True,1.25,73.1,74.0,79.3795,74.5937,4.7858,1,4,3,query_preference_rubric_v5,d51_query_preference_rubric_v1,d50_top3_recovery,rank_prior_disagreement|shortcut_text_volume,True
входные двери Нижний Новгород,https://n-gr.ru/,https://nigny-novgorod.dverimagnat.ru/,weak,True,0.65,64.1,75.2,70.4438,72.5856,-2.1418,2,6,4,query_preference_rubric_v5,d51_query_preference_rubric_v1,d50_top3_recovery,rank_prior_disagreement|shortcut_text_volume,True
входные двери Нижний Новгород,https://n-gr.ru/,https://nizhniy-novgorod.mosdveri.ru/,weak,True,0.65,64.1,72.9,70.4438,64.3235,6.1203,2,10,8,query_preference_rubric_v5,d51_query_preference_rubric_v1,d50_top3_recovery,rank_prior_disagreement|shortcut_text_volume,True
входные двери Нижний Новгород,https://n-gr.ru/,https://nn.fabrichnie-dveri.ru/,weak,True,0.65,64.1,74.0,70.4438,74.5937,-4.1499,2,4,2,query_preference_rubric_v5,d51_query_preference_rubric_v1,d50_top3_recovery,rank_prior_disagreement|shortcut_text_volume,True
входные двери Нижний Новгород,https://nizhny-novgorod.doorsstore.ru/,https://nigny-novgorod.dverimagnat.ru/,weak,True,0.65,65.5,75.2,68.6124,72.5856,-3.9732,3,6,3,query_preference_rubric_v5,d51_query_preference_rubric_v1,d50_top3_recovery,rank_prior_disagreement|shortcut_text_volume,True
входные двери Нижний Новгород,https://nizhny-novgorod.doorsstore.ru/,https://nizhniy-novgorod.mosdveri.ru/,weak,True,0.65,65.5,72.9,68.6124,64.3235,4.2889,3,10,7,query_preference_rubric_v5,d51_query_preference_rubric_v1,d50_top3_recovery,rank_prior_disagreement|shortcut_text_volume,True
входные двери Нижний Новгород,https://nizhny-novgorod.doorsstore.ru/,https://nn.fabrichnie-dveri.ru/,weak,True,0.65,65.5,74.0,68.6124,74.5937,-5.9813,3,4,1,query_preference_rubric_v5,d51_query_preference_rubric_v1,d50_top3_recovery,rank_prior_disagreement|shortcut_text_volume,True
входные двери Нижний Новгород,https://dveridaromnn.ru/,https://n-gr.ru/,strong,True,1.0,73.1,64.1,79.3795,70.4438,8.9357,1,2,1,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,True
входные двери Нижний Новгород,https://dveridaromnn.ru/,https://nizhniy-novgorod.straj-dveri.ru/,strong,True,1.0,73.1,72.4,79.3795,65.7714,13.6081,1,9,8,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,True
входные двери Нижний Новгород,https://dveridaromnn.ru/,https://nizhny-novgorod.doorsstore.ru/,strong,True,1.0,73.1,65.5,79.3795,68.6124,10.7671,1,3,2,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,True
входные двери Нижний Новгород,https://dveridaromnn.ru/,https://nn-dveri.ru/,strong,True,1.0,73.1,60.7,79.3795,58.6152,20.7643,1,8,7,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,True
входные двери Нижний Новгород,https://dveridaromnn.ru/,https://sevendoors.ru/,weak,True,0.5,73.1,73.8,79.3795,73.0968,6.2827,1,5,4,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,True
входные двери Нижний Новгород,https://dveridaromnn.ru/,https://tsdveri.ru/catalog/vhodnye-dveri/,strong,True,1.0,73.1,64.0,79.3795,61.5553,17.8242,1,7,6,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,True
входные двери Нижний Новгород,https://n-gr.ru/,https://nizhniy-novgorod.straj-dveri.ru/,weak,True,0.5,64.1,72.4,70.4438,65.7714,4.6724,2,9,7,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,True
входные двери Нижний Новгород,https://n-gr.ru/,https://nn-dveri.ru/,strong,True,1.0,64.1,60.7,70.4438,58.6152,11.8286,2,8,6,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,True
входные двери Нижний Новгород,https://n-gr.ru/,https://tsdveri.ru/catalog/vhodnye-dveri/,strong,True,1.0,64.1,64.0,70.4438,61.5553,8.8885,2,7,5,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,True
входные двери Нижний Новгород,https://nigny-novgorod.dverimagnat.ru/,https://n-gr.ru/,uncertain,False,0.0,75.2,64.1,72.5856,70.4438,2.1418,6,2,-4,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,True
входные двери Нижний Новгород,https://nigny-novgorod.dverimagnat.ru/,https://nizhniy-novgorod.mosdveri.ru/,strong,True,1.0,75.2,72.9,72.5856,64.3235,8.2621,6,10,4,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,True
входные двери Нижний Новгород,https://nigny-novgorod.dverimagnat.ru/,https://nizhniy-novgorod.straj-dveri.ru/,weak,True,0.5,75.2,72.4,72.5856,65.7714,6.8142,6,9,3,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,True
входные двери Нижний Новгород,https://nigny-novgorod.dverimagnat.ru/,https://nizhny-novgorod.doorsstore.ru/,uncertain,False,0.0,75.2,65.5,72.5856,68.6124,3.9732,6,3,-3,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,True
входные двери Нижний Новгород,https://nigny-novgorod.dverimagnat.ru/,https://nn-dveri.ru/,strong,True,1.0,75.2,60.7,72.5856,58.6152,13.9704,6,8,2,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,True
входные двери Нижний Новгород,https://nigny-novgorod.dverimagnat.ru/,https://tsdveri.ru/catalog/vhodnye-dveri/,strong,True,1.0,75.2,64.0,72.5856,61.5553,11.0303,6,7,1,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,True
входные двери Нижний Новгород,https://nizhniy-novgorod.mosdveri.ru/,https://nn-dveri.ru/,weak,True,0.5,72.9,60.7,64.3235,58.6152,5.7083,10,8,-2,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,True
входные двери Нижний Новгород,https://nizhniy-novgorod.mosdveri.ru/,https://tsdveri.ru/catalog/vhodnye-dveri/,uncertain,False,0.0,72.9,64.0,64.3235,61.5553,2.7682,10,7,-3,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,True
входные двери Нижний Новгород,https://nizhniy-novgorod.straj-dveri.ru/,https://nn-dveri.ru/,weak,True,0.5,72.4,60.7,65.7714,58.6152,7.1562,9,8,-1,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,True
входные двери Нижний Новгород,https://nizhniy-novgorod.straj-dveri.ru/,https://tsdveri.ru/catalog/vhodnye-dveri/,weak,True,0.5,72.4,64.0,65.7714,61.5553,4.2161,9,7,-2,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,True
входные двери Нижний Новгород,https://nizhny-novgorod.doorsstore.ru/,https://nizhniy-novgorod.straj-dveri.ru/,uncertain,False,0.0,65.5,72.4,68.6124,65.7714,2.841,3,9,6,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,True
входные двери Нижний Новгород,https://nizhny-novgorod.doorsstore.ru/,https://nn-dveri.ru/,strong,True,1.0,65.5,60.7,68.6124,58.6152,9.9972,3,8,5,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,True
входные двери Нижний Новгород,https://nizhny-novgorod.doorsstore.ru/,https://tsdveri.ru/catalog/vhodnye-dveri/,weak,True,0.5,65.5,64.0,68.6124,61.5553,7.0571,3,7,4,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,True
входные двери Нижний Новгород,https://nn.fabrichnie-dveri.ru/,https://n-gr.ru/,weak,True,0.5,74.0,64.1,74.5937,70.4438,4.1499,4,2,-2,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,True
входные двери Нижний Новгород,https://nn.fabrichnie-dveri.ru/,https://nigny-novgorod.dverimagnat.ru/,uncertain,False,0.0,74.0,75.2,74.5937,72.5856,2.0081,4,6,2,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,True
входные двери Нижний Новгород,https://nn.fabrichnie-dveri.ru/,https://nizhniy-novgorod.mosdveri.ru/,strong,True,1.0,74.0,72.9,74.5937,64.3235,10.2702,4,10,6,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,True
входные двери Нижний Новгород,https://nn.fabrichnie-dveri.ru/,https://nizhniy-novgorod.straj-dveri.ru/,strong,True,1.0,74.0,72.4,74.5937,65.7714,8.8223,4,9,5,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,True
входные двери Нижний Новгород,https://nn.fabrichnie-dveri.ru/,https://nizhny-novgorod.doorsstore.ru/,weak,True,0.5,74.0,65.5,74.5937,68.6124,5.9813,4,3,-1,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,True
входные двери Нижний Новгород,https://nn.fabrichnie-dveri.ru/,https://nn-dveri.ru/,strong,True,1.0,74.0,60.7,74.5937,58.6152,15.9785,4,8,4,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,True
входные двери Нижний Новгород,https://nn.fabrichnie-dveri.ru/,https://tsdveri.ru/catalog/vhodnye-dveri/,strong,True,1.0,74.0,64.0,74.5937,61.5553,13.0384,4,7,3,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,True
входные двери Нижний Новгород,https://sevendoors.ru/,https://n-gr.ru/,uncertain,False,0.0,73.8,64.1,73.0968,70.4438,2.653,5,2,-3,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,True
входные двери Нижний Новгород,https://sevendoors.ru/,https://nizhniy-novgorod.mosdveri.ru/,strong,True,1.0,73.8,72.9,73.0968,64.3235,8.7733,5,10,5,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,True
входные двери Нижний Новгород,https://sevendoors.ru/,https://nizhniy-novgorod.straj-dveri.ru/,weak,True,0.5,73.8,72.4,73.0968,65.7714,7.3254,5,9,4,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,True
входные двери Нижний Новгород,https://sevendoors.ru/,https://nizhny-novgorod.doorsstore.ru/,weak,True,0.5,73.8,65.5,73.0968,68.6124,4.4844,5,3,-2,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,True
входные двери Нижний Новгород,https://sevendoors.ru/,https://nn-dveri.ru/,strong,True,1.0,73.8,60.7,73.0968,58.6152,14.4816,5,8,3,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,True
входные двери Нижний Новгород,https://sevendoors.ru/,https://tsdveri.ru/catalog/vhodnye-dveri/,strong,True,1.0,73.8,64.0,73.0968,61.5553,11.5415,5,7,2,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,True
входные двери Нижний Новгород,https://tsdveri.ru/catalog/vhodnye-dveri/,https://nn-dveri.ru/,uncertain,False,0.0,64.0,60.7,61.5553,58.6152,2.9401,7,8,1,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,True
входные двери Новосибирск,https://almaz-nsk.com/,https://centurion-door.ru/,strong,True,1.0,74.0,69.4,77.3988,66.7727,10.6261,3,7,4,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
входные двери Новосибирск,https://almaz-nsk.com/,https://dveri-nso.ru/cat/vhodnye-dveri/,strong,True,1.0,74.0,73.8,77.3988,65.605,11.7938,3,10,7,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
входные двери Новосибирск,https://almaz-nsk.com/,https://novosibirsk.metaldveri.ru/,weak,True,0.5,74.0,75.0,77.3988,69.5427,7.8561,3,8,5,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
входные двери Новосибирск,https://almaz-nsk.com/,https://nsk-dveri.ru/,weak,True,0.5,74.0,75.7,77.3988,73.297,4.1018,3,6,3,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
входные двери Новосибирск,https://almaz-nsk.com/,https://shop-nsk.ru/,strong,True,1.0,74.0,68.3,77.3988,63.2427,14.1561,3,9,6,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
входные двери Новосибирск,https://almaz-nsk.com/,https://фабрикадверей.рф/,weak,True,0.5,74.0,65.6,77.3988,72.2088,5.19,3,2,-1,query_preference_rubric_v5,d51_query_preference_rubric_v1,ranking_target_margin,,False
